SCI_TECH,"Great digital cameras are in danger of becoming commodity items. We just tested five high-end digital cameras, each with at least a 3X optical zoom, 5 megapixels or more of resolution and a "
SPORTS,"Virginia Tech was picked to finish in the middle of the pack in its first year in the ACC. Instead, it heads into the final weeks of the season with a chance to win the conference title."
SPORTS,(Home games in caps) APRIL 4 Mon.at Yankees 1:05 6 Wed.at Yankees 7:05 7 Thu.at Yankees 7:05 8 Fri.at Toronto TBD 9 Sat.at Toronto 1:05 10 Sun.at Toronto 1:05 11 Mon.YANKEES 3:05 13 Wed.YANKEES 7:05 14 Thu.YANKEES 7:05 15 Fri.TAMPA BAY 7:05 16 Sat.TAMPA BAY TBD 17 Sun.TAMPA BAY 2:05 18 Mon.TORONTO 11:05 19 Tue.TORONTO 7:05 20 Wed.at Baltimore 7:05 ...
SCI_TECH,Microsoft Chief Operating Officer Steve Ballmer on Thursday warned Asian governments that they could face intellectual rights-infringement lawsuits for using rival open-source operating platforms such as Linux.
BUSINESS,"Reuters - Verizon Communications Inc. ,\the largest U.S. telecommunications company, on Thursday\reported third-quarter earnings virtually unchanged from the\year before as wireless and high-speed Internet sales offset\losses of local phone lines."
WORLD,Pakistan #39;s UN ambassador fired back at allegations that his country was aiding Taliban and other elements trying to undermine neighbouring Afghanistan and its presidential election.
SPORTS,"Third-ranked Auburn became a media darling Monday, but despite picking up ground in the Bowl Championship Series rankings, No. 2 Oklahoma remains in a better position to make the Orange Bowl."
SCI_TECH,"IT managers need to implement systems that work correctly in the first place, rather than spending time and money to fix problems after the fact, according to Victor Wheatman, vice president and research area director at Gartner Inc."
SPORTS,"Zimbabwe #39;s rebels are pinning their hopes on Richard Bevan, the chief executive of the Professional Cricketers #39; Association, the England players #39; union, as a last resort in their battle with the Zimbabwe Cricket Union."
BUSINESS,"Anger, hope, and sadness pervaded at Boston-area Catholic churches yesterday, where parishioners staged more sit-ins at closing churches, prayed to "
BUSINESS,"New US applications for unemployment benefits dropped last week partly as a result of Hurricane Charley, the Labor Department reported Thursday."
SCI_TECH,CA's latest acquisition target rolls out a new version of its identity and access management software.
BUSINESS," LONDON (Reuters) - British advertising company WPP  said on  Sunday it won an auction for U.S. rival Grey Global, with what  sources familiar with the matter said was a cash-and-stock deal  worth about \$1.34 billion."
SCI_TECH,"NOVEMBER 15, 2004 (IDG NEWS SERVICE) - As expected, Intel Corp. introduced a 3.8-GHz Pentium 4 processor today in what could represent the end of an era for the chip maker."
WORLD,"John Kerry has lurched from course to course during his presidential campaign, periodically switching drivers and roadmaps -- and messages -- as he reacts to more and more information and advice."
SCI_TECH,Intermec Technologies Corp. has suspended a licensing policy for use of its radio frequency identification patents in order to help create one industrywide standard for the technology.
SPORTS,THERE IS no excuse for the behavior exhibited by a few Oakland A #39;s fans and some members of the Texas Rangers baseball team that sent a player to jail and left a spectator with a broken nose.
SPORTS, DALLAS (Sports Network) - Dallas Mavericks All-Star forward  Dirk Nowitzki is expected to be sidelined 7-to-10 days after an  MRI exam Monday revealed a mild left ankle sprain.
SPORTS,"Memphis Grizzlies coach Hubie Brown has retired and assistant Lionel Hollins has been named interim coach, ESPN.com has learned. Brown, who became the sixth head coach in franchise history on Nov. 12, 2002 "
WORLD,"Beijing, Nov. 22 (NNN) : All the 53 people on board and two on the ground were killed as a plane crashed into a frozen lake in northern China."
BUSINESS,"Under the \$1.35 billion deal, CSC will provide help-desk, network, security, and telecommunications services at more than 80 Ascension facilities across the country."
WORLD,A court on Thursday convicted three IRA-linked men of training Colombian rebels in terrorist tactics and sentenced them to up to 17 1/2 years in prison.
SPORTS,"Anastasia Myskina, entering the WTA Moscow semifinals with an 0-4 career record versus Lindsay Davenport, got over the hump Saturday with a 6-4, 7-6(1) victory against the new No."
WORLD,"UNITED NATIONS - President Bush delivered an unapologetic defense of his decision to invade Iraq, telling the United Nations Tuesday that his decision ""helped to deliver the Iraqi people from an outlaw dictator."" He appealed to the world community to join together in supporting the new Iraqi interim government.    Bush's speech to the U.N..."
WORLD,"FREED former Malaysian deputy prime minister Anwar Ibrahim has lived up to his reputation for outspokenness, declaring on his first night out of jail that he was released because Malaysian Prime Minister Abdullah Badawi was  quot;ignoring quot; his predecessor "
SPORTS,MADRID - It has taken just two months for Michael Owen to question whether his move to Real Madrid has been a big mistake. The England striker has started just one match after trading Anfield for the Bernabeu 
SCI_TECH,"Oracle Corp. released several high-risk vulnerabilities reported last month in its database software and other products, and urged customers to download and install them."
BUSINESS," JAKARTA (Reuters) - OPEC President Purnomo Yusgiantoro said  on Friday he was concerned with the continuing rise in global  oil prices, but the cartel had not yet seen a cost-driven  increase in inflation."
BUSINESS,"US mutual fund assets fell 2 percent to \$7.4 trillion last month, as declining equity markets reduced the value of stock funds, according to a survey conducted by the Investment Company Institute."
SPORTS,"*Mikhail Youzhny became the 10th champion of the St. Petersburg Open after an impressive win over Karol Beck on Sunday. *In a baseline battle, the crowds favorite Youzhny needed one hour and two minutes to close out the match 6-2, 6-2."
SCI_TECH,"Europe #39;s first mission to the Moon has arrived and begun orbiting, 14 months after its launch from French Guiana. European Space Agency officials confirmed Tuesday the SMART-1 spacecraft reached "
WORLD,"More than 250 hunts will meet legally the day after the ban on hunting with dogs comes into force, campaigners say."
BUSINESS,"The European Central Bank held its key interest rates steady on Thursday, amid signs it is becoming increasingly concerned about the negative effects on economic recovery of the runaway price of oil."
SCI_TECH,"LONDON - One of the creators of Dolly the sheep, the world #39;s first mammal cloned from an adult, said Tuesday he was seeking permission to create cloned human embryos for medical research."
WORLD,"LONDON, England -- The US-led coalition must speed up its  quot;exit strategy quot; from Iraq by accelerating the training of local security forces, Pakistani President Pervez Musharraf has said."
SCI_TECH,"Pulsing transplanted heart cells with electrical current helps them grow into mature cardiac cells, bringing doctors closer to a grow-your-own heart patch, US researchers said on Tuesday."
SCI_TECH,Company's distribution includes 1.5 million shares for Chief Executive John Chambers.
BUSINESS," NEW YORK (Reuters) - Computer Associates International Ltd.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CA.N target=/stocks/quickinfo/fullquote""&gt;CA.N&lt;/A&gt;, a business software maker, on Wednesday posted a wider  quarterly net loss, including charges for job cuts and a \$225  million payment to settle a long-running accounting probe."
WORLD,"The two Chechen suicide bombers who brought down two Russian passenger jets at the same time Aug. 24 gained access through petty bribes at Moscow #39;s airport, Russia #39;s top prosecutor said Wednesday."
SCI_TECH,"Flores Man has a great ring to it, and it is handier than Homo floresiensis, the actual moniker of mankind #39;s newest cousin. The first of these cousins found was about 3 feet tall, but recognizably human."
